fips_code,State_name,County.x,report_date,cases_per_100K_7_day_count_change,percent_uninsured_2019,poverty_rate_2019,percent_uninsured_2019_US_avg,poverty_rate_2019_US_avg,total_population_2019,Percentile_Covid,Date,StateName,StateAbbr,County.y,Series_Complete_12PlusPop_Pct,Administered_Dose1_Recip_12PlusPop_Pct,Percentile_Vax,US_Series_Complete_12PlusPop_Pct_Natl_Avg
28107,Mississippi,Panola County,2022-01-15,2515.21,12.9,20.9,9.2,10.5,34192,0.04360012457178449,2022-01-15,Mississippi,MS,Panola County,53.6,61.3,0.40998531571218794,71.8
28157,Mississippi,Wilkinson County,2022-01-15,2444.96,14.8,32.8,9.2,10.5,8630,0.051697290563687326,2022-01-15,Mississippi,MS,Wilkinson County,71.1,81,0.7906020558002936,71.8
28159,Mississippi,Winston County,2022-01-15,2277.92,11.1,23,9.2,10.5,17955,0.07131734662099035,2022-01-15,Mississippi,MS,Winston County,53.4,60.5,0.4041116005873715,71.8
28163,Mississippi,Yazoo County,2022-01-15,3607.28,13.2,32.5,9.2,10.5,29690,0.011522890065400186,2022-01-15,Mississippi,MS,Yazoo County,53.3,60,0.4011747430249633,71.8
29147,Missouri,Nodaway County,2022-01-15,2154.63,8.2,23.3,9.2,10.5,22092,0.09872313920896916,2022-01-15,Missouri,MO,Nodaway County,51.7,57.2,0.3565345080763583,71.8
30031,Montana,Gallatin County,2022-01-15,2277.3,8.3,11.9,9.2,10.5,114434,0.07194020554344441,2022-01-15,Montana,MT,Gallatin County,64,75.3,0.6763582966226138,71.8
31043,Nebraska,Dakota County,2022-01-15,2237.09,14.2,16.6,9.2,10.5,20026,0.0766116474618499,2022-01-15,Nebraska,NE,Dakota County,75.5,84.2,0.8387665198237886,71.8
34007,New Jersey,Camden County,2022-01-15,2312.67,7.5,12.6,9.2,10.5,506471,0.067891622547493,2022-01-15,New Jersey,NJ,Camden County,73.7,88.2,0.8217327459618209,71.8
34011,New Jersey,Cumberland County,2022-01-15,2340.05,10.4,17.6,9.2,10.5,149527,0.06290875116786047,2022-01-15,New Jersey,NJ,Cumberland County,56.4,72.5,0.48928046989720997,71.8
34017,New Jersey,Hudson County,2022-01-15,2464.64,14.1,16.3,9.2,10.5,672391,0.049205854873871066,2022-01-15,New Jersey,NJ,Hudson County,82.8,95,0.8919236417033773,71.8
34027,New Jersey,Morris County,2022-01-15,2219.6,5.1,4.6,9.2,10.5,491845,0.08003737153534725,2022-01-15,New Jersey,NJ,Morris County,83.4,95,0.8966226138032305,71.8
34031,New Jersey,Passaic County,2022-01-15,2276.88,12.4,16.7,9.2,10.5,501826,0.07225163500467144,2022-01-15,New Jersey,NJ,Passaic County,76.8,92.1,0.8508076358296622,71.8
35005,New Mexico,Chaves County,2022-01-15,2401.92,11.7,20.6,9.2,10.5,64615,0.05699159140454687,2022-01-15,New Mexico,NM,Chaves County,50.4,59.4,0.3198237885462555,71.8
36005,New York,Bronx County,2022-01-15,3076.91,9.7,29.1,9.2,10.5,1418207,0.020554344440984116,2022-01-15,New York,NY,Bronx County,81.2,95,0.8816446402349486,71.8
36015,New York,Chemung County,2022-01-15,2185.58,4.6,14.8,9.2,10.5,83456,0.08969168483338524,2022-01-15,New York,NY,Chemung County,65.2,74.6,0.7066079295154185,71.8
36047,New York,Kings County,2022-01-15,2579.9,8.2,21.1,9.2,10.5,2559903,0.03799439426969791,2022-01-15,New York,NY,Kings County,78.2,94,0.8625550660792951,71.8
36059,New York,Nassau County,2022-01-15,2339.04,4.8,5.7,9.2,10.5,1356924,0.06353161009031455,2022-01-15,New York,NY,Nassau County,87.8,95,0.9110132158590308,71.8
36061,New York,New York County,2022-01-15,2415.54,5.8,16.6,9.2,10.5,1628706,0.05543444409841171,2022-01-15,New York,NY,New York County,88.4,95,0.9127753303964757,71.8
36071,New York,Orange County,2022-01-15,2454.15,5.2,11.8,9.2,10.5,384940,0.05107443164123326,2022-01-15,New York,NY,Orange County,74.7,84.5,0.8317180616740089,71.8
36081,New York,Queens County,2022-01-15,3296.97,10.5,13,9.2,10.5,2253858,0.0165057614450327,2022-01-15,New York,NY,Queens County,92.3,95,0.9171806167400881,71.8
36085,New York,Richmond County,2022-01-15,2965.29,4.9,12.8,9.2,10.5,476143,0.02242292120834631,2022-01-15,New York,NY,Richmond County,79.9,90.1,0.8734214390602055,71.8
36087,New York,Rockland County,2022-01-15,2216.16,6.1,14.3,9.2,10.5,325789,0.08066023045780131,2022-01-15,New York,NY,Rockland County,73.8,84.9,0.8229074889867841,71.8
36103,New York,Suffolk County,2022-01-15,2160.37,5.4,7.1,9.2,10.5,1476601,0.09592027405792589,2022-01-15,New York,NY,Suffolk County,82,92.4,0.8854625550660793,71.8
36105,New York,Sullivan County,2022-01-15,2461.82,6.1,14.7,9.2,10.5,75432,0.049828713796325134,2022-01-15,New York,NY,Sullivan County,66.3,74.6,0.7224669603524229,71.8
37001,North Carolina,Alamance County,2022-01-15,2353.27,11.9,16.8,9.2,10.5,169509,0.06197446278417938,2022-01-15,North Carolina,NC,Alamance County,64.1,86.8,0.6798825256975036,71.8
37041,North Carolina,Chowan County,2022-01-15,2180.31,11.9,19.6,9.2,10.5,13943,0.09156026160074743,2022-01-15,North Carolina,NC,Chowan County,60.9,80.1,0.6008810572687224,71.8
37063,North Carolina,Durham County,2022-01-15,2262.29,12.2,16,9.2,10.5,321488,0.0738087823108066,2022-01-15,North Carolina,NC,Durham County,76,95,0.8443465491923642,71.8
37065,North Carolina,Edgecombe County,2022-01-15,2541.19,11.2,23.6,9.2,10.5,51472,0.04048582995951417,2022-01-15,North Carolina,NC,Edgecombe County,53.2,65.4,0.3970631424375918,71.8
37069,North Carolina,Franklin County,2022-01-15,2697.85,11.2,14.4,9.2,10.5,69685,0.03145437558393024,2022-01-15,North Carolina,NC,Franklin County,55.9,78.8,0.47577092511013214,71.8
37083,North Carolina,Halifax County,2022-01-15,2595.48,11.4,25.2,9.2,10.5,50010,0.03706010588601682,2022-01-15,North Carolina,NC,Halifax County,58.6,72.3,0.5406754772393539,71.8
37093,North Carolina,Hoke County,2022-01-15,3083.25,12.8,21,9.2,10.5,55234,0.020242914979757085,2022-01-15,North Carolina,NC,Hoke County,38.9,52.7,0.08986784140969163,71.8
37125,North Carolina,Moore County,2022-01-15,2208.56,9.4,12.6,9.2,10.5,100880,0.08221737776393646,2022-01-15,North Carolina,NC,Moore County,63.3,87.8,0.6613803230543319,71.8
37127,North Carolina,Nash County,2022-01-15,2867.51,10.1,15.5,9.2,10.5,94298,0.02553721582061663,2022-01-15,North Carolina,NC,Nash County,64,82.6,0.6763582966226138,71.8
37147,North Carolina,Pitt County,2022-01-15,2311.03,10.9,23.9,9.2,10.5,180742,0.06820305200872002,2022-01-15,North Carolina,NC,Pitt County,58.6,78.4,0.5406754772393539,71.8
37165,North Carolina,Scotland County,2022-01-15,3107.14,11.6,27.7,9.2,10.5,34823,0.01930862659607599,2022-01-15,North Carolina,NC,Scotland County,53.1,68.8,0.39383259911894275,71.8
37183,North Carolina,Wake County,2022-01-15,2907.91,8.9,9.8,9.2,10.5,1111761,0.023668639053254437,2022-01-15,North Carolina,NC,Wake County,79,95,0.8663729809104258,71.8
37187,North Carolina,Washington County,2022-01-15,2504.32,11.9,23.5,9.2,10.5,11580,0.04671441918405481,2022-01-15,North Carolina,NC,Washington County,54.6,68.9,0.4408223201174743,71.8
38017,North Dakota,Cass County,2022-01-15,2244.91,6.1,10.7,9.2,10.5,181923,0.07567735907816879,2022-01-15,North Dakota,ND,Cass County,67.3,77.3,0.7424375917767988,71.8
38079,North Dakota,Rolette County,2022-01-15,3541.2,25.1,29.3,9.2,10.5,14176,0.012145748987854251,2022-01-15,North Dakota,ND,Rolette County,78.3,95,0.8631424375917768,71.8
40095,Oklahoma,Marshall County,2022-01-15,2155.81,17.8,15.9,9.2,10.5,16931,0.09841170974774213,2022-01-15,Oklahoma,OK,Marshall County,50.2,62.3,0.31600587371512484,71.8
41017,Oregon,Deschutes County,2022-01-15,2223.66,8.6,10.8,9.2,10.5,197692,0.07879165369043911,2022-01-15,Oregon,OR,Deschutes County,74.5,81.9,0.8296622613803231,71.8
42077,Pennsylvania,Lehigh County,2022-01-15,2579.89,7,12.5,9.2,10.5,369318,0.03830582373092495,2022-01-15,Pennsylvania,PA,Lehigh County,79.2,91.5,0.869309838472834,71.8
42095,Pennsylvania,Northampton County,2022-01-15,2296.87,5.5,9.1,9.2,10.5,305285,0.06913734039240112,2022-01-15,Pennsylvania,PA,Northampton County,72.9,84.8,0.8120411160058737,71.8
72003,Puerto Rico,Aguada Muni,2022-01-15,2182.92,5.8,5120,9.2,10.5,36694,0.09062597321706634,2022-01-15,Puerto Rico,PR,Aguada Muni,78,89.5,0.8610866372980911,71.8
72009,Puerto Rico,Aibonito Muni,2022-01-15,2243.53,2.9,4590,9.2,10.5,22108,0.07630021800062287,2022-01-15,Puerto Rico,PR,Aibonito Muni,92.7,95,0.9177679882525698,71.8
72013,Puerto Rico,Arecibo Muni,2022-01-15,2169.19,5.1,4800,9.2,10.5,81966,0.09436312675179072,2022-01-15,Puerto Rico,PR,Arecibo Muni,95,95,0.9198237885462555,71.8
72027,Puerto Rico,Camuy Muni,2022-01-15,2225.94,4.7,5020,9.2,10.5,30504,0.07785736530675802,2022-01-15,Puerto Rico,PR,Camuy Muni,81.4,90.2,0.8834067547723935,71.8
72045,Puerto Rico,Comerío Muni,2022-01-15,2364.86,3.9,6030,9.2,10.5,18648,0.06010588601681719,2022-01-15,Puerto Rico,PR,Comerío Muni,71.3,82.8,0.7932452276064611,71.8
72047,Puerto Rico,Corozal Muni,2022-01-15,2173.85,4.6,5630,9.2,10.5,32293,0.0931174089068826,2022-01-15,Puerto Rico,PR,Corozal Muni,80.6,92.4,0.8781204111600588,71.8
72054,Puerto Rico,Florida Muni,2022-01-15,2801.1,3.3,5230,9.2,10.5,11317,0.02709436312675179,2022-01-15,Puerto Rico,PR,Florida Muni,88.6,95,0.9130690161527166,71.8
72071,Puerto Rico,Isabela Muni,2022-01-15,2258.62,6.4,5490,9.2,10.5,40423,0.0747430706944877,2022-01-15,Puerto Rico,PR,Isabela Muni,76.9,86.8,0.8525697503671072,71.8
72073,Puerto Rico,Jayuya Muni,2022-01-15,2159.67,6.5,6040,9.2,10.5,13891,0.09685456244160698,2022-01-15,Puerto Rico,PR,Jayuya Muni,82.6,90,0.8898678414096917,71.8
72083,Puerto Rico,Las Marías Muni,2022-01-15,2623.94,2.9,5710,9.2,10.5,7927,0.03581438804110869,2022-01-15,Puerto Rico,PR,Las Marías Muni,90,95,0.9145374449339208,71.8
72131,Puerto Rico,San Sebastián Muni,2022-01-15,2316.48,6.6,5440,9.2,10.5,35528,0.06758019308626596,2022-01-15,Puerto Rico,PR,San Sebastián Muni,90.9,95,0.9154185022026432,71.8
72145,Puerto Rico,Vega Baja Muni,2022-01-15,2422.89,7.2,4530,9.2,10.5,50023,0.05387729679227655,2022-01-15,Puerto Rico,PR,Vega Baja Muni,84.8,95,0.902496328928047,71.8
44001,Rhode Island,Bristol County,2022-01-15,3015.74,2.5,7.6,9.2,10.5,48479,0.021800062285892246,2022-01-15,Rhode Island,RI,Bristol County,81.8,92,0.8845814977973568,71.8
44003,Rhode Island,Kent County,2022-01-15,2659.9,3.7,8,9.2,10.5,164292,0.033322952351292436,2022-01-15,Rhode Island,RI,Kent County,83.4,91.4,0.8966226138032305,71.8
44005,Rhode Island,Newport County,2022-01-15,2157.6,4.1,8.6,9.2,10.5,82082,0.09778885082528807,2022-01-15,Rhode Island,RI,Newport County,82.6,95,0.8898678414096917,71.8
44007,Rhode Island,Providence County,2022-01-15,3312.25,6.4,16.2,9.2,10.5,638931,0.015260043600124572,2022-01-15,Rhode Island,RI,Providence County,75.9,85.4,0.8428781204111601,71.8
45005,South Carolina,Allendale County,2022-01-15,2359.58,12.1,26.8,9.2,10.5,8688,0.06104017440049829,2022-01-15,South Carolina,SC,Allendale County,63,73.9,0.6552129221732746,71.8
45019,South Carolina,Charleston County,2022-01-15,2225.54,10.8,14.7,9.2,10.5,411406,0.07816879476798505,2022-01-15,South Carolina,SC,Charleston County,70.1,81.8,0.7803230543318649,71.8
45035,South Carolina,Dorchester County,2022-01-15,2714.84,9.3,12.2,9.2,10.5,162809,0.03020865773902211,2022-01-15,South Carolina,SC,Dorchester County,59.2,69.7,0.55712187958884,71.8
45039,South Carolina,Fairfield County,2022-01-15,2438.81,12,22.9,9.2,10.5,22347,0.05232014948614139,2022-01-15,South Carolina,SC,Fairfield County,58.6,67.5,0.5406754772393539,71.8
45045,South Carolina,Greenville County,2022-01-15,2324.17,11.4,12.4,9.2,10.5,523542,0.0669573341638119,2022-01-15,South Carolina,SC,Greenville County,60.7,70.7,0.595007342143906,71.8
45047,South Carolina,Greenwood County,2022-01-15,2382.4,12.9,22.5,9.2,10.5,70811,0.05886016817190906,2022-01-15,South Carolina,SC,Greenwood County,54.3,60.5,0.4337738619676946,71.8
45055,South Carolina,Kershaw County,2022-01-15,2359.09,10.6,16.4,9.2,10.5,66551,0.06135160386172532,2022-01-15,South Carolina,SC,Kershaw County,64,74.5,0.6763582966226138,71.8
45063,South Carolina,Lexington County,2022-01-15,2480.67,10.1,12.7,9.2,10.5,298750,0.048271566490189974,2022-01-15,South Carolina,SC,Lexington County,60.5,69.8,0.590014684287812,71.8
45071,South Carolina,Newberry County,2022-01-15,3306.45,9,18.7,9.2,10.5,38440,0.015571473061351603,2022-01-15,South Carolina,SC,Newberry County,58.4,66.7,0.5342143906020558,71.8
45075,South Carolina,Orangeburg County,2022-01-15,2168.84,12.4,24.2,9.2,10.5,86175,0.09467455621301775,2022-01-15,South Carolina,SC,Orangeburg County,61.3,70.4,0.6111600587371513,71.8
45077,South Carolina,Pickens County,2022-01-15,2326.53,10,17.5,9.2,10.5,126884,0.0660230457801308,2022-01-15,South Carolina,SC,Pickens County,50.4,57.3,0.3198237885462555,71.8
45079,South Carolina,Richland County,2022-01-15,2438.43,9.2,16.3,9.2,10.5,415759,0.05263157894736842,2022-01-15,South Carolina,SC,Richland County,67.6,80,0.747136563876652,71.8
46009,South Dakota,Bon Homme County,2022-01-15,2173.6,4.5,10.9,9.2,10.5,6901,0.09342883836810963,2022-01-15,South Dakota,SD,Bon Homme County,62.9,73.3,0.6519823788546255,71.8
48011,Texas,Armstrong County,2022-01-15,4345.52,7.6,7.3,9.2,10.5,1887,0.005917159763313609,2022-01-15,Texas,TX,Armstrong County,46.2,53.3,0.2143906020558003,71.8
48011,Texas,Armstrong County,2022-01-15,4345.52,7.6,7.3,9.2,10.5,1887,0.005917159763313609,2022-01-16,Texas,TX,Armstrong County,307.48898678414093,354.62555066079295,0.9679882525697504,71.8
48021,Texas,Bastrop County,2022-01-15,2260.97,16.3,10,9.2,10.5,88723,0.07443164123326067,2022-01-15,Texas,TX,Bastrop County,64.9,76.9,0.7001468428781205,71.8
48021,Texas,Bastrop County,2022-01-15,2260.97,16.3,10,9.2,10.5,88723,0.07443164123326067,2022-01-16,Texas,TX,Bastrop County,322.18810493291505,386.87003537814564,0.9776798825256975,71.8
48025,Texas,Bee County,2022-01-15,3037,20,21.7,9.2,10.5,32565,0.02117720336343818,2022-01-15,Texas,TX,Bee County,55,65.2,0.4522760646108664,71.8
48025,Texas,Bee County,2022-01-15,3037,20,21.7,9.2,10.5,32565,0.02117720336343818,2022-01-16,Texas,TX,Bee County,339.6502732240437,403.62841530054646,0.9832599118942731,71.8
48033,Texas,Borden County,2022-01-15,3975.54,4.7,2.6,9.2,10.5,654,0.008097165991902834,2022-01-15,Texas,TX,Borden County,37.8,42.3,0.07723935389133627,71.8
48033,Texas,Borden County,2022-01-15,3975.54,4.7,2.6,9.2,10.5,654,0.008097165991902834,2022-01-16,Texas,TX,Borden County,436.9565217391305,489.1304347826087,0.9970631424375918,71.8
48045,Texas,Briscoe County,2022-01-15,5627.43,21.9,15.6,9.2,10.5,1546,0.002491435689816257,2022-01-15,Texas,TX,Briscoe County,49.7,54.2,0.3036710719530103,71.8
48045,Texas,Briscoe County,2022-01-15,5627.43,21.9,15.6,9.2,10.5,1546,0.002491435689816257,2022-01-16,Texas,TX,Briscoe County,216.19718309859155,241.19718309859155,0.9259911894273127,71.8
48051,Texas,Burleson County,2022-01-15,3475.57,16.7,12.6,9.2,10.5,18443,0.013080037371535347,2022-01-15,Texas,TX,Burleson County,55.2,61.7,0.457856093979442,71.8
48051,Texas,Burleson County,2022-01-15,3475.57,16.7,12.6,9.2,10.5,18443,0.013080037371535347,2022-01-16,Texas,TX,Burleson County,283.1673306772908,316.5006640106242,0.9506607929515418,71.8
48055,Texas,Caldwell County,2022-01-15,2766.58,21.3,17.7,9.2,10.5,43664,0.02802865151043289,2022-01-15,Texas,TX,Caldwell County,61.3,72.3,0.6111600587371513,71.8
48055,Texas,Caldwell County,2022-01-15,2766.58,21.3,17.7,9.2,10.5,43664,0.02802865151043289,2022-01-16,Texas,TX,Caldwell County,330.83815028901734,391.257225433526,0.980323054331865,71.8
48065,Texas,Carson County,2022-01-15,5399.93,11.4,6.3,9.2,10.5,5926,0.003425724073497353,2022-01-15,Texas,TX,Carson County,41.4,47.9,0.12422907488986784,71.8
48065,Texas,Carson County,2022-01-15,5399.93,11.4,6.3,9.2,10.5,5926,0.003425724073497353,2022-01-16,Texas,TX,Carson County,291.7647058823529,333.97058823529414,0.9556534508076359,71.8
48069,Texas,Castro County,2022-01-15,4581.67,26.1,15.7,9.2,10.5,7530,0.004982871379632514,2022-01-15,Texas,TX,Castro County,50.2,60.6,0.31600587371512484,71.8
48069,Texas,Castro County,2022-01-15,4581.67,26.1,15.7,9.2,10.5,7530,0.004982871379632514,2022-01-16,Texas,TX,Castro County,317.37288135593224,390.0423728813559,0.9738619676945668,71.8
48075,Texas,Childress County,2022-01-15,2682.73,17.1,14.6,9.2,10.5,7306,0.032077234506384306,2022-01-15,Texas,TX,Childress County,50.4,55.2,0.3198237885462555,71.8
48075,Texas,Childress County,2022-01-15,2682.73,17.1,14.6,9.2,10.5,7306,0.032077234506384306,2022-01-16,Texas,TX,Childress County,275.02001601281023,303.8430744595677,0.9430249632892804,71.8
48079,Texas,Cochran County,2022-01-15,4696.81,28,23.9,9.2,10.5,2853,0.004360012457178449,2022-01-15,Texas,TX,Cochran County,61.2,69.1,0.6088105726872247,71.8
48079,Texas,Cochran County,2022-01-15,4696.81,28,23.9,9.2,10.5,2853,0.004360012457178449,2022-01-16,Texas,TX,Cochran County,380.9352517985611,435.6115107913669,0.9926578560939795,71.8
48087,Texas,Collingsworth County,2022-01-15,3253.42,22.6,15.9,9.2,10.5,2920,0.017128620367486764,2022-01-15,Texas,TX,Collingsworth County,38.1,47.8,0.08046989720998532,71.8
48087,Texas,Collingsworth County,2022-01-15,3253.42,22.6,15.9,9.2,10.5,2920,0.017128620367486764,2022-01-16,Texas,TX,Collingsworth County,234.4736842105263,278.9473684210526,0.9268722466960353,71.8
48095,Texas,Concho County,2022-01-15,4108.58,17.1,7.3,9.2,10.5,2726,0.006851448146994706,2022-01-15,Texas,TX,Concho County,53.5,67.4,0.4073421439060206,71.8
48095,Texas,Concho County,2022-01-15,4108.58,17.1,7.3,9.2,10.5,2726,0.006851448146994706,2022-01-16,Texas,TX,Concho County,249.89939637826964,302.4144869215292,0.9292217327459619,71.8
48099,Texas,Coryell County,2022-01-15,3306.08,9.9,13.5,9.2,10.5,75951,0.015882902522578637,2022-01-15,Texas,TX,Coryell County,53.6,61.8,0.40998531571218794,71.8
48099,Texas,Coryell County,2022-01-15,3306.08,9.9,13.5,9.2,10.5,75951,0.015882902522578637,2022-01-16,Texas,TX,Coryell County,340.88929635571856,395.86293834517534,0.9838472834067548,71.8
48105,Texas,Crockett County,2022-01-15,2165.13,15.2,20.8,9.2,10.5,3464,0.09529741513547181,2022-01-15,Texas,TX,Crockett County,54.5,63.5,0.43788546255506605,71.8
48105,Texas,Crockett County,2022-01-15,2165.13,15.2,20.8,9.2,10.5,3464,0.09529741513547181,2022-01-16,Texas,TX,Crockett County,256.9306930693069,299.33993399339937,0.93215859030837,71.8
48107,Texas,Crosby County,2022-01-15,6885.13,20.4,20.7,9.2,10.5,5737,0.0012457178449081284,2022-01-15,Texas,TX,Crosby County,50.7,56.6,0.3274596182085169,71.8
48107,Texas,Crosby County,2022-01-15,6885.13,20.4,20.7,9.2,10.5,5737,0.0012457178449081284,2022-01-16,Texas,TX,Crosby County,281.59090909090907,315.90909090909093,0.9488986784140969,71.8
48111,Texas,Dallam County,2022-01-15,5585.29,24.9,13.9,9.2,10.5,7287,0.002802865151043289,2022-01-15,Texas,TX,Dallam County,53.5,72.5,0.4073421439060206,71.8
48111,Texas,Dallam County,2022-01-15,5585.29,24.9,13.9,9.2,10.5,7287,0.002802865151043289,2022-01-16,Texas,TX,Dallam County,415.75931232091693,563.4670487106017,0.9950073421439061,71.8
48119,Texas,Delta County,2022-01-15,12924.4,15.2,23.7,9.2,10.5,5331,3.114294612270321e-4,2022-01-15,Texas,TX,Delta County,40.4,47.2,0.10837004405286343,71.8
48119,Texas,Delta County,2022-01-15,12924.4,15.2,23.7,9.2,10.5,5331,3.114294612270321e-4,2022-01-16,Texas,TX,Delta County,311.1711711711712,355.85585585585585,0.9706314243759178,71.8
48123,Texas,DeWitt County,2022-01-15,11507.94,13,16,9.2,10.5,20160,6.228589224540642e-4,2022-01-15,Texas,TX,DeWitt County,51.1,56.5,0.337151248164464,71.8
48123,Texas,DeWitt County,2022-01-15,11507.94,13,16,9.2,10.5,20160,6.228589224540642e-4,2022-01-16,Texas,TX,DeWitt County,293.2756324900133,325.36617842876166,0.9577092511013215,71.8
48125,Texas,Dickens County,2022-01-15,2713.7,18.8,17.2,9.2,10.5,2211,0.030520087200249145,2022-01-15,Texas,TX,Dickens County,36.6,41.3,0.06666666666666667,71.8
48125,Texas,Dickens County,2022-01-15,2713.7,18.8,17.2,9.2,10.5,2211,0.030520087200249145,2022-01-16,Texas,TX,Dickens County,257.08955223880594,289.17910447761193,0.9324522760646109,71.8
48127,Texas,Dimmit County,2022-01-15,3713.95,22.2,29.8,9.2,10.5,10124,0.01058860168171909,2022-01-15,Texas,TX,Dimmit County,78.6,95,0.8643171806167401,71.8
48127,Texas,Dimmit County,2022-01-15,3713.95,22.2,29.8,9.2,10.5,10124,0.01058860168171909,2022-01-16,Texas,TX,Dimmit County,324.70588235294116,506.49411764705883,0.9782672540381792,71.8
48129,Texas,Donley County,2022-01-15,3508.24,15.4,14.9,9.2,10.5,3278,0.012457178449081284,2022-01-15,Texas,TX,Donley County,38.3,44.3,0.08399412628487518,71.8
48129,Texas,Donley County,2022-01-15,3508.24,15.4,14.9,9.2,10.5,3278,0.012457178449081284,2022-01-16,Texas,TX,Donley County,281.9711538461538,324.75961538461536,0.9494860499265786,71.8
48145,Texas,Falls County,2022-01-15,2647.86,16.9,25.5,9.2,10.5,17297,0.03425724073497353,2022-01-15,Texas,TX,Falls County,51.5,60.8,0.3486049926578561,71.8
48145,Texas,Falls County,2022-01-15,2647.86,16.9,25.5,9.2,10.5,17297,0.03425724073497353,2022-01-16,Texas,TX,Falls County,343.2432432432432,403.3333333333333,0.9853157121879589,71.8
48153,Texas,Floyd County,2022-01-15,5287.11,22.4,19.1,9.2,10.5,5712,0.004048582995951417,2022-01-15,Texas,TX,Floyd County,52.8,59.4,0.3853157121879589,71.8
48153,Texas,Floyd County,2022-01-15,5287.11,22.4,19.1,9.2,10.5,5712,0.004048582995951417,2022-01-16,Texas,TX,Floyd County,276.93194925028837,313.0334486735871,0.9447870778267254,71.8
48169,Texas,Garza County,2022-01-15,3596.08,17.5,17.7,9.2,10.5,6229,0.011834319526627219,2022-01-15,Texas,TX,Garza County,56.9,60.8,0.4986784140969163,71.8
48169,Texas,Garza County,2022-01-15,3596.08,17.5,17.7,9.2,10.5,6229,0.011834319526627219,2022-01-16,Texas,TX,Garza County,645.8847736625514,689.5061728395061,1,71.8
48179,Texas,Gray County,2022-01-15,3792.38,18.1,15.8,9.2,10.5,21886,0.009654313298037995,2022-01-15,Texas,TX,Gray County,55.2,62.9,0.457856093979442,71.8
48179,Texas,Gray County,2022-01-15,3792.38,18.1,15.8,9.2,10.5,21886,0.009654313298037995,2022-01-16,Texas,TX,Gray County,318.49420849420846,362.7799227799228,0.9744493392070485,71.8
48181,Texas,Grayson County,2022-01-15,2327.25,16.9,13.8,9.2,10.5,136212,0.06540018685767673,2022-01-15,Texas,TX,Grayson County,50.8,59.2,0.3301027900146843,71.8
48181,Texas,Grayson County,2022-01-15,2327.25,16.9,13.8,9.2,10.5,136212,0.06540018685767673,2022-01-16,Texas,TX,Grayson County,290.9743221772334,338.4654810107119,0.955359765051395,71.8
48185,Texas,Grimes County,2022-01-15,3504.16,13.7,19.1,9.2,10.5,28880,0.012768607910308314,2022-01-15,Texas,TX,Grimes County,57.6,65.5,0.5145374449339207,71.8
48185,Texas,Grimes County,2022-01-15,3504.16,13.7,19.1,9.2,10.5,28880,0.012768607910308314,2022-01-16,Texas,TX,Grimes County,322.74779617286606,368.1573855084928,0.9779735682819384,71.8
48191,Texas,Hall County,2022-01-15,5870.45,25.6,23.2,9.2,10.5,2964,0.0021800062285892243,2022-01-15,Texas,TX,Hall County,47.9,53.9,0.25521292217327457,71.8
48191,Texas,Hall County,2022-01-15,5870.45,25.6,23.2,9.2,10.5,2964,0.0021800062285892243,2022-01-16,Texas,TX,Hall County,267.3289183222958,302.6490066225166,0.937151248164464,71.8
48195,Texas,Hansford County,2022-01-15,3815.52,19.7,16.1,9.2,10.5,5399,0.009342883836810962,2022-01-15,Texas,TX,Hansford County,50.3,56.2,0.3180616740088106,71.8
48195,Texas,Hansford County,2022-01-15,3815.52,19.7,16.1,9.2,10.5,5399,0.009342883836810962,2022-01-16,Texas,TX,Hansford County,355.4276315789474,394.40789473684214,0.9876651982378855,71.8
48201,Texas,Harris County,2022-01-15,2765.84,20.2,16.2,9.2,10.5,4713325,0.02834008097165992,2022-01-15,Texas,TX,Harris County,72.2,84.3,0.8038179148311307,71.8
48201,Texas,Harris County,2022-01-15,2765.84,20.2,16.2,9.2,10.5,4713325,0.02834008097165992,2022-01-16,Texas,TX,Harris County,325.34534838745327,380.8381144898974,0.9785609397944199,71.8
48205,Texas,Hartley County,2022-01-15,3102.58,16.9,6.3,9.2,10.5,5576,0.01962005605730302,2022-01-15,Texas,TX,Hartley County,54,66.5,0.42408223201174744,71.8
48205,Texas,Hartley County,2022-01-15,3102.58,16.9,6.3,9.2,10.5,5576,0.01962005605730302,2022-01-16,Texas,TX,Hartley County,301.056338028169,370.5399061032864,0.9632892804698973,71.8
48211,Texas,Hemphill County,2022-01-15,3456.4,26.9,14,9.2,10.5,3819,0.01339146683276238,2022-01-15,Texas,TX,Hemphill County,49.1,55.7,0.2904552129221733,71.8
48211,Texas,Hemphill County,2022-01-15,3456.4,26.9,14,9.2,10.5,3819,0.01339146683276238,2022-01-16,Texas,TX,Hemphill County,281.294964028777,319.60431654676256,0.9486049926578561,71.8
48215,Texas,Hidalgo County,2022-01-15,2188.19,30.5,31.2,9.2,10.5,868707,0.08875739644970414,2022-01-15,Texas,TX,Hidalgo County,82.4,95,0.8878120411160059,71.8
48215,Texas,Hidalgo County,2022-01-15,2188.19,30.5,31.2,9.2,10.5,868707,0.08875739644970414,2022-01-16,Texas,TX,Hidalgo County,365.6855629599861,470.3671491209655,0.9908957415565345,71.8
48217,Texas,Hill County,2022-01-15,3203.36,16.2,15.9,9.2,10.5,36649,0.018374338212394894,2022-01-15,Texas,TX,Hill County,46.3,53.8,0.21644640234948606,71.8
